event_id,customer_id,event_type,page_url,event_timestamp,device_type,time_diff,new_session,session_id
947,60.0,SEARCH,/products,2025-01-05 22:20:14+00:00,Desktop,,False,0
271,60.0,PAGEVIEW,/products,2025-02-07 01:17:00+00:00,Mobile,32 days 02:56:46,True,1
741,60.0,click,/account,2025-02-21 12:21:00+00:00,Other,14 days 11:04:00,True,2
1177,60.0,click,/cart,2025-02-22 19:50:00+00:00,Mobile,1 days 07:29:00,True,3
1781,60.0,Add_To_Cart,/account,2025-02-26 11:29:01+00:00,Desktop,3 days 15:39:01,True,4
407,60.0,serach,/product/101,2025-04-05 20:29:45+00:00,Mobile,38 days 09:00:44,True,5
481,60.0,Search,/home,2025-04-20 19:16:09+00:00,Other,14 days 22:46:24,True,6
994,60.0,click,/account,2025-04-30 14:56:56+00:00,Mobile,9 days 19:40:47,True,7
1223,60.0,Add_To_Cart,/orders,2025-06-05 07:44:18+00:00,Other,35 days 16:47:22,True,8
1009,60.0,log_out,/product/101,2025-06-13 00:19:00+00:00,Desktop,7 days 16:34:42,True,9
566,60.0,logout,/checkout,2025-06-22 00:29:00+00:00,Desktop,9 days 00:10:00,True,10
1874,60.0,Logout,/account,2025-06-27 01:26:01+00:00,Mobile,5 days 00:57:01,True,11
1021,60.0,SEARCH,/home,2025-07-01 17:42:19+00:00,Mobile,4 days 16:16:18,True,12
1702,60.0,PURCHASE,/orders,2025-07-07 07:39:22+00:00,Other,5 days 13:57:03,True,13
1200,60.0,LOG OUT,/help,2025-07-11 12:48:16+00:00,Other,4 days 05:08:54,True,14
1624,61.0,Click,/home,2025-01-11 09:17:00+00:00,Desktop,,False,0
1755,61.0,serach,/search,2025-01-31 00:51:00+00:00,Other,19 days 15:34:00,True,1
1195,61.0,Click,/home,2025-02-20 19:45:04+00:00,Mobile,20 days 18:54:04,True,2
1683,61.0,log_out,/account,2025-03-19 02:48:28+00:00,Other,26 days 07:03:24,True,3
571,61.0,PURCHASE,/help,2025-03-27 19:19:00+00:00,Mobile,8 days 16:30:32,True,4
1590,61.0,CLICK ,/product/105,2025-04-19 13:05:00+00:00,Mobile,22 days 17:46:00,True,5
1374,61.0,logout,/product/105,2025-04-25 10:02:01+00:00,Desktop,5 days 20:57:01,True,6
1304,61.0,PURCHASE,/cart,2025-05-16 16:58:58+00:00,Desktop,21 days 06:56:57,True,7
459,61.0,add-to-cart,/help,2025-05-27 03:51:31+00:00,Desktop,10 days 10:52:33,True,8
1341,61.0,Page_View,/help,2025-06-04 02:49:00+00:00,Mobile,7 days 22:57:29,True,9
958,61.0,add_to_cart,/help,2025-06-17 12:35:32+00:00,Mobile,13 days 09:46:32,True,10
119,61.0,Logout,/product/101,2025-06-18 07:17:34+00:00,Mobile,0 days 18:42:02,True,11
485,61.0,add-to-cart,/product/105,2025-07-01 13:47:00+00:00,Mobile,13 days 06:29:26,True,12
1499,61.0,logout,/checkout,2025-07-14 06:27:26+00:00,Desktop,12 days 16:40:26,True,13
1083,61.0,serach,/cart,2025-07-18 19:26:03+00:00,Desktop,4 days 12:58:37,True,14
633,62.0,page_view,/home,2025-01-02 21:37:50+00:00,Mobile,,False,0
162,62.0,pageview,/product/105,2025-01-04 10:48:53+00:00,Desktop,1 days 13:11:03,True,1
710,62.0,Purchase,/cart,2025-02-09 07:03:34+00:00,Desktop,35 days 20:14:41,True,2
706,62.0,clik,/product/101,2025-02-15 06:36:31+00:00,Mobile,5 days 23:32:57,True,3
1014,62.0,clik,/search,2025-04-27 19:16:00+00:00,Mobile,71 days 12:39:29,True,4
1414,62.0,purchase,/checkout,2025-05-03 07:35:00+00:00,Mobile,5 days 12:19:00,True,5
1623,62.0,PURCHASE,/cart,2025-05-13 11:12:18+00:00,Other,10 days 03:37:18,True,6
816,62.0,search,/help,2025-06-20 08:25:24+00:00,Mobile,37 days 21:13:06,True,7
877,62.0,CLICK ,/product/105,2025-06-21 15:31:50+00:00,Other,1 days 07:06:26,True,8
1677,62.0,page_view,/account,2025-07-05 11:52:37+00:00,Mobile,13 days 20:20:47,True,9
340,62.0,Click,/checkout,2025-07-07 16:19:00+00:00,Mobile,2 days 04:26:23,True,10
232,62.0,PURCHASE,/help,2025-07-14 22:36:00+00:00,Mobile,7 days 06:17:00,True,11
118,63.0,LOG OUT,/account,2025-01-07 10:38:14+00:00,Desktop,,False,0
534,63.0,click,/product/105,2025-01-09 23:10:00+00:00,Mobile,2 days 12:31:46,True,1
742,63.0,serach,/products,2025-01-10 17:09:30+00:00,Desktop,0 days 17:59:30,True,2
450,63.0,Search,/home,2025-01-14 02:31:43+00:00,Mobile,3 days 09:22:13,True,3
1645,63.0,clik,/help,2025-01-20 05:06:08+00:00,Mobile,6 days 02:34:25,True,4
72,63.0,Click,/home,2025-03-09 19:24:40+00:00,Desktop,48 days 14:18:32,True,5
1292,63.0,Page_View,/product/101,2025-03-15 16:39:50+00:00,Other,5 days 21:15:10,True,6
1956,63.0,Purchase,/account,2025-03-25 22:48:00+00:00,Mobile,10 days 06:08:10,True,7
680,63.0,pageview,/search,2025-04-01 03:00:22+00:00,Mobile,6 days 04:12:22,True,8
72,63.0,CLICK ,/search,2025-04-02 00:31:08+00:00,Other,0 days 21:30:46,True,9
892,63.0,Page_View,/account,2025-05-02 16:46:53+00:00,Desktop,30 days 16:15:45,True,10
180,63.0,ADD TO CART,/home,2025-05-21 20:24:25+00:00,Mobile,19 days 03:37:32,True,11
738,63.0,add-to-cart,/account,2025-06-24 04:28:23+00:00,Other,33 days 08:03:58,True,12
452,63.0,LOG OUT,/orders,2025-07-15 01:27:56+00:00,Other,20 days 20:59:33,True,13
685,63.0,Search,/checkout,2025-07-19 12:32:46+00:00,Other,4 days 11:04:50,True,14
640,64.0,add-to-cart,/product/101,2025-01-30 15:42:34+00:00,Desktop,,False,0
1188,64.0, purchase ,/help,2025-02-06 22:04:38+00:00,Other,7 days 06:22:04,True,1
867,64.0,log_out,/cart,2025-03-23 05:09:02+00:00,Desktop,44 days 07:04:24,True,2
386,64.0,purchase,/home,2025-03-28 23:02:25+00:00,Desktop,5 days 17:53:23,True,3
1201,64.0,Page_View,/products,2025-04-05 09:07:00+00:00,Other,7 days 10:04:35,True,4
37,64.0,serach,/checkout,2025-04-05 10:26:02+00:00,Desktop,0 days 01:19:02,True,5
1649,64.0,SEARCH,/product/105,2025-04-27 05:10:00+00:00,Desktop,21 days 18:43:58,True,6
1178,64.0, purchase ,/cart,2025-04-28 17:21:00+00:00,Mobile,1 days 12:11:00,True,7
1532,64.0,Purchase,/product/101,2025-05-21 01:59:22+00:00,Other,22 days 08:38:22,True,8
1963,64.0,SEARCH,/cart,2025-06-11 18:08:00+00:00,Desktop,21 days 16:08:38,True,9
1072,65.0,Click,/checkout,2025-01-04 04:21:00+00:00,Mobile,,False,0
570,65.0,logout,/account,2025-02-21 20:58:12+00:00,Other,48 days 16:37:12,True,1
1458,65.0,add_to_cart,/checkout,2025-03-08 10:51:42+00:00,Mobile,14 days 13:53:30,True,2
538,65.0, purchase ,/product/101,2025-03-25 02:51:39+00:00,Other,16 days 15:59:57,True,3
734,65.0,SEARCH,/search,2025-03-28 09:23:00+00:00,Mobile,3 days 06:31:21,True,4
460,65.0,SEARCH,/product/101,2025-04-04 13:12:31+00:00,Mobile,7 days 03:49:31,True,5
1673,65.0,Purchase,/product/105,2025-04-15 23:05:00+00:00,Mobile,11 days 09:52:29,True,6
73,65.0, purchase ,/account,2025-04-24 15:10:05+00:00,Mobile,8 days 16:05:05,True,7
1581,65.0,ADD TO CART,/search,2025-05-08 06:41:10+00:00,Mobile,13 days 15:31:05,True,8
94,65.0, purchase ,/products,2025-05-18 19:09:17+00:00,Desktop,10 days 12:28:07,True,9
1798,65.0,search,/orders,2025-05-31 13:34:00+00:00,Other,12 days 18:24:43,True,10
821,65.0,LOG OUT,/product/101,2025-05-31 18:22:37+00:00,Other,0 days 04:48:37,True,11
1679,65.0,add-to-cart,/help,2025-06-14 07:34:00+00:00,Other,13 days 13:11:23,True,12
1105,65.0,clik,/cart,2025-07-08 07:33:00+00:00,Desktop,23 days 23:59:00,True,13
766,66.0,CLICK ,/products,2025-01-08 10:08:14+00:00,Mobile,,False,0
1197,66.0,logout,/account,2025-01-13 15:09:54+00:00,Desktop,5 days 05:01:40,True,1
229,66.0,SEARCH,/search,2025-01-18 07:24:24+00:00,Mobile,4 days 16:14:30,True,2
1475,66.0,click,/orders,2025-03-01 16:20:00+00:00,Other,42 days 08:55:36,True,3
1,66.0,SEARCH,/search,2025-04-05 10:43:00+00:00,Desktop,34 days 18:23:00,True,4
22,66.0, page_view,/product/101,2025-04-27 18:03:00+00:00,Desktop,22 days 07:20:00,True,5
1900,66.0,pageview,/orders,2025-05-06 03:35:00+00:00,Other,8 days 09:32:00,True,6
856,66.0,SEARCH,/product/105,2025-05-30 01:42:46+00:00,Other,23 days 22:07:46,True,7
1667,66.0,logout,/products,2025-06-07 14:09:00+00:00,Desktop,8 days 12:26:14,True,8
1729,66.0,Purchase,/product/105,2025-06-08 01:45:00+00:00,Other,0 days 11:36:00,True,9
1379,66.0,SEARCH,/orders,2025-07-07 18:27:00+00:00,Desktop,29 days 16:42:00,True,10
322,66.0,clik,/orders,2025-07-16 05:58:21+00:00,Mobile,8 days 11:31:21,True,11
1791,66.0, purchase ,/checkout,2025-07-20 12:09:54+00:00,Desktop,4 days 06:11:33,True,12
1622,67.0,add_to_cart,/product/105,2025-01-03 18:28:08+00:00,Mobile,,False,0
502,67.0,logout,/orders,2025-01-12 16:06:00+00:00,Other,8 days 21:37:52,True,1
1268,67.0,serach,/home,2025-01-28 07:57:00+00:00,Desktop,15 days 15:51:00,True,2
871,67.0,PURCHASE,/products,2025-01-31 14:56:00+00:00,Desktop,3 days 06:59:00,True,3
1830,67.0,log_out,/help,2025-02-15 01:44:00+00:00,Desktop,14 days 10:48:00,True,4
1032,67.0, purchase ,/home,2025-02-16 00:40:21+00:00,Desktop,0 days 22:56:21,True,5
291,67.0,add_to_cart,/cart,2025-02-24 10:01:49+00:00,Desktop,8 days 09:21:28,True,6
470,67.0,LOG OUT,/search,2025-03-02 19:07:00+00:00,Other,6 days 09:05:11,True,7
318,67.0,Page_View,/cart,2025-03-19 09:29:00+00:00,Desktop,16 days 14:22:00,True,8
782,67.0,log_out,/search,2025-03-24 23:30:14+00:00,Desktop,5 days 14:01:14,True,9
884,67.0,Logout,/product/101,2025-04-12 22:14:18+00:00,Other,18 days 22:44:04,True,10
1664,67.0,serach,/account,2025-04-13 23:19:49+00:00,Mobile,1 days 01:05:31,True,11
65,67.0,purchase,/search,2025-04-26 10:04:19+00:00,Mobile,12 days 10:44:30,True,12
63,67.0,Search,/search,2025-04-29 21:37:44+00:00,Mobile,3 days 11:33:25,True,13
107,67.0,add-to-cart,/products,2025-05-10 04:40:00+00:00,Mobile,10 days 07:02:16,True,14
1387,67.0,add-to-cart,/product/101,2025-05-22 14:22:01+00:00,Mobile,12 days 09:42:01,True,15
1326,67.0,LOG OUT,/help,2025-05-26 07:09:21+00:00,Mobile,3 days 16:47:20,True,16
810,67.0,page_view,/home,2025-06-16 03:21:38+00:00,Desktop,20 days 20:12:17,True,17
152,67.0,purchase,/home,2025-06-19 11:35:41+00:00,Desktop,3 days 08:14:03,True,18
1421,67.0,pageview,/products,2025-06-21 11:28:06+00:00,Mobile,1 days 23:52:25,True,19
1501,67.0,logout,/search,2025-06-24 21:41:31+00:00,Mobile,3 days 10:13:25,True,20
580,67.0,ADD TO CART,/orders,2025-07-03 15:30:17+00:00,Other,8 days 17:48:46,True,21
1938,67.0,clik,/home,2025-07-07 05:51:00+00:00,Desktop,3 days 14:20:43,True,22
1668,68.0,Click,/products,2025-01-06 01:14:00+00:00,Other,,False,0
708,68.0,pageview,/products,2025-01-06 03:52:00+00:00,Mobile,0 days 02:38:00,True,1
1522,68.0,CLICK ,/product/101,2025-01-16 12:55:17+00:00,Other,10 days 09:03:17,True,2
1063,68.0,LOG OUT,/home,2025-01-26 14:11:57+00:00,Other,10 days 01:16:40,True,3
651,68.0,Add_To_Cart,/orders,2025-02-03 10:48:50+00:00,Mobile,7 days 20:36:53,True,4
106,68.0, purchase ,/home,2025-02-06 22:17:05+00:00,Desktop,3 days 11:28:15,True,5
1416,68.0,PAGEVIEW,/checkout,2025-02-10 21:40:41+00:00,Desktop,3 days 23:23:36,True,6
1407,68.0,Click,/help,2025-02-24 01:18:36+00:00,Other,13 days 03:37:55,True,7
858,68.0,log_out,/orders,2025-03-23 08:12:53+00:00,Desktop,27 days 06:54:17,True,8
1927,68.0,logout,/product/101,2025-04-14 00:01:00+00:00,Desktop,21 days 15:48:07,True,9
287,68.0,Logout,/orders,2025-04-17 23:06:49+00:00,Other,3 days 23:05:49,True,10
372,68.0,page_view,/orders,2025-04-21 19:58:00+00:00,Other,3 days 20:51:11,True,11
1342,68.0,add_to_cart,/product/105,2025-04-27 07:05:59+00:00,Other,5 days 11:07:59,True,12
1608,68.0, purchase ,/checkout,2025-06-13 06:40:43+00:00,Desktop,46 days 23:34:44,True,13
1555,68.0, page_view,/checkout,2025-07-01 06:44:00+00:00,Mobile,18 days 00:03:17,True,14
306,69.0,clik,/orders,2025-01-06 01:15:59+00:00,Desktop,,False,0
542,69.0,purchase,/search,2025-01-06 10:27:00+00:00,Mobile,0 days 09:11:01,True,1
1660,69.0,Click,/products,2025-01-22 05:54:09+00:00,Mobile,15 days 19:27:09,True,2
1859,69.0,Add_To_Cart,/cart,2025-02-12 22:06:00+00:00,Desktop,21 days 16:11:51,True,3
973,69.0, page_view,/help,2025-03-04 08:51:47+00:00,Desktop,19 days 10:45:47,True,4
527,69.0,Search,/orders,2025-03-14 06:05:32+00:00,Desktop,9 days 21:13:45,True,5
282,69.0,clik,/orders,2025-03-14 10:26:00+00:00,Mobile,0 days 04:20:28,True,6
26,69.0,Click,/home,2025-03-18 14:43:46+00:00,Other,4 days 04:17:46,True,7
461,69.0,add_to_cart,/cart,2025-04-13 07:39:47+00:00,Mobile,25 days 16:56:01,True,8
235,69.0,ADD TO CART,/account,2025-04-16 17:50:00+00:00,Mobile,3 days 10:10:13,True,9
955,69.0, purchase ,/search,2025-04-26 05:59:55+00:00,Other,9 days 12:09:55,True,10
1709,69.0,logout,/checkout,2025-05-03 17:30:12+00:00,Desktop,7 days 11:30:17,True,11
1159,69.0,PAGEVIEW,/help,2025-05-13 15:11:00+00:00,Desktop,9 days 21:40:48,True,12
1750,69.0,page_view,/product/105,2025-05-15 13:06:00+00:00,Desktop,1 days 21:55:00,True,13
1356,69.0,Add_To_Cart,/account,2025-05-19 09:50:34+00:00,Mobile,3 days 20:44:34,True,14
746,69.0,clik,/checkout,2025-05-27 12:52:00+00:00,Desktop,8 days 03:01:26,True,15
1678,69.0,SEARCH,/product/105,2025-06-09 04:29:00+00:00,Other,12 days 15:37:00,True,16
1906,69.0,purchase,/account,2025-06-14 08:42:14+00:00,Mobile,5 days 04:13:14,True,17
956,69.0,Purchase,/products,2025-06-17 13:26:26+00:00,Mobile,3 days 04:44:12,True,18
1056,69.0,PAGEVIEW,/cart,2025-06-24 05:37:33+00:00,Mobile,6 days 16:11:07,True,19
1019,69.0,Click,/checkout,2025-06-24 05:40:40+00:00,Desktop,0 days 00:03:07,False,19
1486,69.0,log_out,/help,2025-07-18 04:56:56+00:00,Mobile,23 days 23:16:16,True,20
364,70.0,add_to_cart,/checkout,2025-01-03 15:29:00+00:00,Other,,False,0
40,70.0,pageview,/home,2025-01-20 21:03:48+00:00,Other,17 days 05:34:48,True,1
1773,70.0,ADD TO CART,/orders,2025-01-22 17:27:00+00:00,Other,1 days 20:23:12,True,2
1674,70.0,Purchase,/account,2025-03-05 13:35:19+00:00,Mobile,41 days 20:08:19,True,3
1413,70.0,Add_To_Cart,/product/105,2025-03-08 02:56:47+00:00,Mobile,2 days 13:21:28,True,4
569,70.0,clik,/cart,2025-03-16 11:00:33+00:00,Mobile,8 days 08:03:46,True,5
839,70.0,SEARCH,/product/105,2025-03-19 11:49:00+00:00,Desktop,3 days 00:48:27,True,6
913,70.0,click,/checkout,2025-03-23 22:10:57+00:00,Other,4 days 10:21:57,True,7
1481,70.0,CLICK ,/help,2025-03-26 07:56:19+00:00,Mobile,2 days 09:45:22,True,8
1999,70.0,pageview,/search,2025-04-12 03:03:53+00:00,Mobile,16 days 19:07:34,True,9
1612,70.0, purchase ,/account,2025-04-25 18:28:00+00:00,Mobile,13 days 15:24:07,True,10
463,70.0, purchase ,/cart,2025-04-27 21:48:35+00:00,Mobile,2 days 03:20:35,True,11
662,70.0,search,/product/105,2025-05-13 09:42:00+00:00,Mobile,15 days 11:53:25,True,12
1448,70.0,Logout,/cart,2025-05-17 22:32:14+00:00,Mobile,4 days 12:50:14,True,13
1990,70.0,logout,/cart,2025-06-30 16:27:02+00:00,Other,43 days 17:54:48,True,14
878,70.0,Page_View,/products,2025-07-13 09:26:00+00:00,Desktop,12 days 16:58:58,True,15
701,71.0,click,/orders,2025-01-11 20:09:00+00:00,Mobile,,False,0
575,71.0,click,/product/101,2025-01-26 00:53:43+00:00,Other,14 days 04:44:43,True,1
1974,71.0,add-to-cart,/home,2025-03-04 23:44:00+00:00,Mobile,37 days 22:50:17,True,2
357,71.0,pageview,/checkout,2025-03-14 00:15:27+00:00,Other,9 days 00:31:27,True,3
131,71.0,PAGEVIEW,/help,2025-05-04 22:01:27+00:00,Mobile,51 days 21:46:00,True,4
1444,71.0,clik,/cart,2025-06-26 17:35:00+00:00,Other,52 days 19:33:33,True,5
334,71.0,page_view,/checkout,2025-07-05 18:39:01+00:00,Desktop,9 days 01:04:01,True,6
557,71.0,Search,/products,2025-07-10 02:08:16+00:00,Desktop,4 days 07:29:15,True,7
1514,72.0,page_view,/products,2025-01-01 19:11:00+00:00,Mobile,,False,0
255,72.0, page_view,/products,2025-01-16 06:52:00+00:00,Mobile,14 days 11:41:00,True,1
902,72.0,Search,/products,2025-01-27 23:13:17+00:00,Desktop,11 days 16:21:17,True,2
179,72.0,logout,/home,2025-02-10 16:54:00+00:00,Mobile,13 days 17:40:43,True,3
33,72.0,Purchase,/account,2025-02-22 10:41:00+00:00,Other,11 days 17:47:00,True,4
1172,72.0,click,/checkout,2025-03-13 14:41:00+00:00,Desktop,19 days 04:00:00,True,5
1321,72.0,Click,/orders,2025-03-16 23:02:07+00:00,Desktop,3 days 08:21:07,True,6
1046,72.0,add-to-cart,/product/101,2025-04-01 02:46:17+00:00,Desktop,15 days 03:44:10,True,7
907,72.0,SEARCH,/products,2025-04-22 20:22:11+00:00,Other,21 days 17:35:54,True,8
1593,72.0,Search,/products,2025-05-07 21:50:53+00:00,Other,15 days 01:28:42,True,9
279,72.0,serach,/product/105,2025-05-20 11:20:00+00:00,Desktop,12 days 13:29:07,True,10
874,72.0,search,/home,2025-05-31 12:55:14+00:00,Desktop,11 days 01:35:14,True,11
1394,72.0,add-to-cart,/products,2025-06-15 14:47:00+00:00,Desktop,15 days 01:51:46,True,12
326,72.0,click,/product/101,2025-06-17 11:02:09+00:00,Desktop,1 days 20:15:09,True,13
236,72.0,ADD TO CART,/account,2025-06-18 03:47:00+00:00,Mobile,0 days 16:44:51,True,14
1461,72.0,clik,/checkout,2025-07-01 20:08:06+00:00,Desktop,13 days 16:21:06,True,15
1038,72.0,purchase,/product/105,2025-07-02 19:58:56+00:00,Other,0 days 23:50:50,True,16
1611,73.0,add-to-cart,/home,2025-01-01 04:26:00+00:00,Other,,False,0
916,73.0,pageview,/search,2025-01-24 05:46:05+00:00,Other,23 days 01:20:05,True,1
927,73.0,CLICK ,/home,2025-03-21 04:51:00+00:00,Other,55 days 23:04:55,True,2
1842,73.0,PURCHASE,/cart,2025-03-31 19:46:39+00:00,Other,10 days 14:55:39,True,3
1042,73.0,clik,/help,2025-04-10 23:16:00+00:00,Desktop,10 days 03:29:21,True,4
1838,73.0,page_view,/cart,2025-04-12 08:31:53+00:00,Mobile,1 days 09:15:53,True,5
1565,73.0,PAGEVIEW,/help,2025-04-27 06:08:54+00:00,Other,14 days 21:37:01,True,6
624,73.0,PURCHASE,/checkout,2025-05-06 20:44:23+00:00,Mobile,9 days 14:35:29,True,7
482,73.0,serach,/search,2025-05-07 03:14:45+00:00,Desktop,0 days 06:30:22,True,8
1054,73.0,Page_View,/product/105,2025-05-08 05:34:00+00:00,Mobile,1 days 02:19:15,True,9
1549,73.0,page_view,/orders,2025-05-18 11:21:35+00:00,Mobile,10 days 05:47:35,True,10
1030,73.0,log_out,/home,2025-06-01 20:06:36+00:00,Mobile,14 days 08:45:01,True,11
1572,73.0,PURCHASE,/search,2025-07-02 23:51:17+00:00,Other,31 days 03:44:41,True,12
311,73.0,add_to_cart,/orders,2025-07-04 03:11:20+00:00,Mobile,1 days 03:20:03,True,13
75,74.0,LOG OUT,/orders,2025-01-11 23:28:34+00:00,Other,,False,0
950,74.0,serach,/orders,2025-01-22 06:47:00+00:00,Desktop,10 days 07:18:26,True,1
1148,74.0,clik,/products,2025-01-29 16:34:02+00:00,Mobile,7 days 09:47:02,True,2
1410,74.0,Click,/help,2025-02-02 00:53:52+00:00,Desktop,3 days 08:19:50,True,3
253,74.0,Logout,/products,2025-03-02 17:27:00+00:00,Desktop,28 days 16:33:08,True,4
1569,74.0,Add_To_Cart,/product/105,2025-03-03 04:46:00+00:00,Mobile,0 days 11:19:00,True,5
1104,74.0,search,/products,2025-03-24 07:10:25+00:00,Desktop,21 days 02:24:25,True,6
757,74.0,clik,/product/105,2025-04-11 01:51:59+00:00,Other,17 days 18:41:34,True,7
227,74.0,CLICK ,/product/101,2025-04-14 19:36:40+00:00,Desktop,3 days 17:44:41,True,8
192,74.0,serach,/orders,2025-04-19 00:33:06+00:00,Other,4 days 04:56:26,True,9
1117,74.0,Click,/product/105,2025-05-01 00:20:32+00:00,Other,11 days 23:47:26,True,10
181,74.0, purchase ,/checkout,2025-05-08 23:41:01+00:00,Other,7 days 23:20:29,True,11
331,74.0,Add_To_Cart,/help,2025-05-14 23:40:00+00:00,Mobile,5 days 23:58:59,True,12
1314,74.0,LOG OUT,/product/105,2025-05-16 15:21:53+00:00,Mobile,1 days 15:41:53,True,13
993,74.0,page_view,/help,2025-05-23 03:34:10+00:00,Mobile,6 days 12:12:17,True,14
1864,74.0,Click,/product/101,2025-05-23 13:22:00+00:00,Mobile,0 days 09:47:50,True,15
1351,74.0,search,/search,2025-05-31 17:46:00+00:00,Other,8 days 04:24:00,True,16
80,74.0,serach,/account,2025-06-12 02:25:32+00:00,Desktop,11 days 08:39:32,True,17
171,74.0,click,/orders,2025-07-05 03:57:16+00:00,Desktop,23 days 01:31:44,True,18
661,74.0,click,/orders,2025-07-12 01:05:07+00:00,Desktop,6 days 21:07:51,True,19
442,75.0,Logout,/product/105,2025-02-13 17:00:46+00:00,Desktop,,False,0
1534,75.0,ADD TO CART,/product/101,2025-02-24 13:02:32+00:00,Desktop,10 days 20:01:46,True,1
581,75.0,Click,/product/105,2025-03-02 12:13:00+00:00,Other,5 days 23:10:28,True,2
276,75.0,Purchase,/checkout,2025-03-05 05:31:05+00:00,Other,2 days 17:18:05,True,3
1922,75.0,Purchase,/product/101,2025-03-07 05:38:00+00:00,Mobile,2 days 00:06:55,True,4
574,75.0,add_to_cart,/home,2025-03-14 05:14:00+00:00,Mobile,6 days 23:36:00,True,5
1644,75.0,add-to-cart,/account,2025-03-14 22:16:58+00:00,Mobile,0 days 17:02:58,True,6
1868,75.0,Logout,/product/101,2025-03-31 00:48:06+00:00,Mobile,16 days 02:31:08,True,7
435,75.0,click,/product/101,2025-04-06 15:26:21+00:00,Mobile,6 days 14:38:15,True,8
689,76.0,Click,/products,2025-01-10 08:12:59+00:00,Other,,False,0
404,76.0,logout,/account,2025-01-11 15:46:49+00:00,Mobile,1 days 07:33:50,True,1
1443,76.0,search,/cart,2025-01-23 18:27:00+00:00,Other,12 days 02:40:11,True,2
1960,76.0,Page_View,/home,2025-03-02 20:01:00+00:00,Mobile,38 days 01:34:00,True,3
31,76.0,clik,/orders,2025-03-30 20:42:24+00:00,Other,28 days 00:41:24,True,4
694,76.0,Add_To_Cart,/cart,2025-04-09 02:56:06+00:00,Mobile,9 days 06:13:42,True,5
472,76.0,LOG OUT,/products,2025-04-19 15:43:00+00:00,Mobile,10 days 12:46:54,True,6
845,76.0,PAGEVIEW,/help,2025-04-20 23:59:47+00:00,Mobile,1 days 08:16:47,True,7
547,76.0,Click,/cart,2025-04-25 02:54:40+00:00,Desktop,4 days 02:54:53,True,8
1657,76.0,serach,/product/105,2025-04-29 21:46:51+00:00,Other,4 days 18:52:11,True,9
1718,76.0,click,/search,2025-04-29 23:34:38+00:00,Mobile,0 days 01:47:47,True,10
325,76.0, purchase ,/search,2025-06-03 00:15:56+00:00,Desktop,34 days 00:41:18,True,11
389,76.0,page_view,/search,2025-06-07 07:04:51+00:00,Other,4 days 06:48:55,True,12
1902,76.0,Page_View,/help,2025-06-20 07:56:05+00:00,Desktop,13 days 00:51:14,True,13
1992,76.0,purchase,/product/101,2025-07-03 17:37:45+00:00,Mobile,13 days 09:41:40,True,14
77,76.0,serach,/product/101,2025-07-20 06:52:13+00:00,Other,16 days 13:14:28,True,15
1215,76.0,add_to_cart,/product/101,2025-07-20 07:56:00+00:00,Mobile,0 days 01:03:47,True,16
1904,77.0,LOG OUT,/orders,2025-01-01 11:16:38+00:00,Mobile,,False,0
1434,77.0,logout,/help,2025-01-04 02:45:00+00:00,Mobile,2 days 15:28:22,True,1
1186,77.0,Purchase,/product/105,2025-01-21 13:45:00+00:00,Mobile,17 days 11:00:00,True,2
1568,77.0,logout,/help,2025-02-07 20:15:00+00:00,Mobile,17 days 06:30:00,True,3
1431,77.0, purchase ,/product/105,2025-02-20 14:37:28+00:00,Mobile,12 days 18:22:28,True,4
966,77.0,Click,/orders,2025-02-26 11:36:23+00:00,Desktop,5 days 20:58:55,True,5
829,77.0,Page_View,/cart,2025-03-06 12:45:22+00:00,Mobile,8 days 01:08:59,True,6
1214,77.0,Click,/home,2025-03-11 10:32:00+00:00,Other,4 days 21:46:38,True,7
1965,77.0,SEARCH,/orders,2025-03-14 10:25:25+00:00,Mobile,2 days 23:53:25,True,8
1425,77.0,Page_View,/products,2025-03-27 06:42:51+00:00,Other,12 days 20:17:26,True,9
20,77.0,pageview,/search,2025-04-03 02:58:36+00:00,Mobile,6 days 20:15:45,True,10
1442,77.0,Logout,/search,2025-04-11 18:42:00+00:00,Mobile,8 days 15:43:24,True,11
353,77.0,logout,/search,2025-04-14 02:38:06+00:00,Other,2 days 07:56:06,True,12
300,77.0,Add_To_Cart,/checkout,2025-04-24 19:09:28+00:00,Desktop,10 days 16:31:22,True,13
280,77.0,Logout,/products,2025-04-26 09:52:16+00:00,Other,1 days 14:42:48,True,14
78,77.0,ADD TO CART,/cart,2025-05-12 21:52:06+00:00,Other,16 days 11:59:50,True,15
427,77.0,CLICK ,/search,2025-05-15 10:04:59+00:00,Other,2 days 12:12:53,True,16
615,77.0,PURCHASE,/product/101,2025-06-14 01:33:00+00:00,Desktop,29 days 15:28:01,True,17
998,78.0,Page_View,/orders,2025-01-18 10:55:20+00:00,Desktop,,False,0
1319,78.0, page_view,/product/101,2025-01-19 10:47:13+00:00,Mobile,0 days 23:51:53,True,1
1964,78.0,ADD TO CART,/product/105,2025-02-01 17:01:40+00:00,Mobile,13 days 06:14:27,True,2
1843,78.0,Logout,/product/101,2025-02-10 15:11:34+00:00,Mobile,8 days 22:09:54,True,3
622,78.0,Add_To_Cart,/search,2025-02-18 00:00:55+00:00,Other,7 days 08:49:21,True,4
1552,78.0,log_out,/product/101,2025-03-12 10:56:19+00:00,Mobile,22 days 10:55:24,True,5
