event_id,customer_id,event_type,page_url,event_timestamp,device_type
913,70.0,click,/checkout,2025-03-23T22:10:57Z,Tablet
492,91.0, purchase ,/products,2025-02-07 03:22:05,desktop
954,54.0,ADD TO CART,/checkout,2025-06-20T21:40:48Z,Tablet
1098,93.0,clik,/cart,2025-04-26T21:05:51Z,Tablet
1033,4.0,ADD TO CART,/checkout,2025-03-05 08:28:50,Tablet
588,93.0,add_to_cart,/checkout,20/04/2025 22:26,
751,98.0,clik,/account,22/05/2025 19:10,tablet
658,24.0,serach,/cart,2025-01-26T10:04:45Z,MOBILE
235,69.0,ADD TO CART,/account,16/04/2025 17:50,MOBILE
733,88.0,search,/product/105,2025-06-24T20:09:49Z,MOBILE
1989,77.0,Logout,/products,2025-02-25T18:44:49Z,
1633,37.0,Add_To_Cart,/home,2025-03-23T01:09:14Z,Tablet
1157,96.0,log_out,/home,2025-05-22 22:54:28,tablet
1470,65.0,add-to-cart,,2025-05-18T00:06:30Z,
1425,77.0,Page_View,/products,2025-03-27 06:42:51,tablet
1628,71.0,ADD TO CART,/account,2025-01-22T02:14:59Z,
935,60.0,add_to_cart,/account,2025-01-04T05:20:08Z,
1210,36.0,page_view,,2025-02-04 06:26:36,tablet
1066,34.0,PURCHASE,/product/105,17/06/2025 23:58,Mobile
109,35.0,Click,/help,28/01/2025 05:28,tablet
1543,70.0,PURCHASE,,30/01/2025 02:24,Desktop
569,70.0,clik,/cart,2025-03-16T11:00:33Z,MOBILE
1168,13.0,logout,/product/101,2025-05-11 04:55:48,
1175,42.0,Logout,/checkout,19/02/2025 10:33,desktop
891,30.0,purchase,/cart,2025-06-11 02:06:35,Desktop
948,78.0,log_out,/help,2025-04-10 15:59:35,Tablet
1049,46.0,pageview,/products,2025-07-06 05:46:12,MOBILE
1353,2.0, page_view,/orders,2025-06-18T05:11:14Z,Tablet
1778,56.0,search,/products,2025-02-05T08:56:41Z,Mobile
1447,20.0, page_view,/product/101,2025-04-02T18:48:15Z,tablet
885,28.0,click,/home,13/07/2025 16:06,
1673,65.0,Purchase,/product/105,15/04/2025 23:05,mobile
851,19.0,search,/product/105,10/01/2025 05:43,Tablet
735,100.0,Click,/help,2025-02-09 18:40:31,Mobile
718,84.0, purchase ,/orders,2025-05-17 15:34:34,tablet
455,21.0,PURCHASE,/search,07/04/2025 19:43,Tablet
265,,Logout,/checkout,17/05/2025 00:44,
76,84.0,add_to_cart,/search,2025-01-23 14:55:07,Desktop
1658,80.0,Search,/home,2025-01-20T10:42:16Z,
445,6.0,purchase,/account,03/06/2025 23:19,Desktop
396,88.0, purchase ,/product/101,12/01/2025 01:41,Desktop
177,53.0,PAGEVIEW,,2025-06-23T16:49:47Z,Desktop
1043,47.0,CLICK ,/orders,2025-06-27T04:20:55Z,Desktop
1023,,clik,/account,04/02/2025 16:55,desktop
1402,21.0,search,/home,2025-06-14T18:10:49Z,Tablet
1381,40.0,Click,/products,2025-02-03 20:56:52,Tablet
596,65.0,PURCHASE,,06/02/2025 14:04,Desktop
62,79.0,serach,/checkout,21/04/2025 03:00,Desktop
1297,100.0,Logout,/product/101,10/03/2025 01:59,desktop
873,36.0,search,/checkout,2025-01-10T13:06:59Z,
1490,21.0,Logout,/product/101,2025-05-12T01:45:36Z,Desktop
1879,37.0,Search,/search,2025-05-01T21:57:24Z,Tablet
279,72.0,serach,/product/105,20/05/2025 11:20,desktop
37,64.0,serach,/checkout,2025-04-05T10:26:02Z,Desktop
1976,19.0,log_out,/product/105,04/02/2025 06:36,desktop
663,89.0,Add_To_Cart,/products,2025-01-12 07:02:12,desktop
1954,35.0,ADD TO CART,/search,2025-01-15T17:43:57Z,MOBILE
1445,100.0,log_out,/product/101,2025-01-12T19:59:26Z,desktop
978,23.0,PURCHASE,/cart,2025-05-17T07:21:17Z,
1572,73.0,PURCHASE,/search,2025-07-02T23:51:17Z,Tablet
739,88.0,PURCHASE,/home,2025-06-14 01:47:50,
192,74.0,serach,/orders,2025-04-19 00:33:06,tablet
920,81.0,click,/help,18/05/2025 18:13,Tablet
457,53.0,Search,/product/105,2025-03-21T18:05:58Z,mobile
676,,click,/account,2025-07-11T11:15:47Z,
761,84.0,Add_To_Cart,/orders,2025-07-05T12:49:16Z,Mobile
1808,79.0,Click,/product/105,14/07/2025 18:40,
1603,86.0,serach,/help,01/06/2025 10:28,Tablet
729,21.0,Page_View,,2025-03-21T06:35:12Z,Mobile
413,89.0,Page_View,/search,2025-04-11 05:18:04,MOBILE
1099,,click,/product/105,2025-04-06 02:09:36,mobile
826,81.0,Page_View,/home,2025-01-02T11:49:26Z,
1640,92.0,Click,/cart,2025-04-06T01:28:52Z,tablet
617,49.0,clik,/home,2025-05-06T02:12:03Z,MOBILE
115,74.0,serach,,2025-06-24 13:11:22,MOBILE
418,80.0,SEARCH,/product/101,2025-07-01 22:57:42,MOBILE
1911,4.0, page_view,/product/101,2025-06-18 18:21:36,
970,48.0,Purchase,/orders,2025-05-04 12:00:42,Tablet
605,92.0,Search,/search,2025-06-12T16:41:42Z,mobile
1919,90.0,PURCHASE,/cart,04/03/2025 12:52,
90,11.0,LOG OUT,/home,2025-06-18T09:13:33Z,
849,3.0,purchase,/checkout,2025-05-23T06:26:03Z,mobile
1520,26.0,logout,/product/105,05/07/2025 02:02,Mobile
1918,18.0,SEARCH,/home,26/02/2025 22:48,
754,54.0, purchase ,/products,01/05/2025 03:22,tablet
499,13.0,Logout,/search,2025-04-10T15:17:36Z,tablet
1277,30.0,add_to_cart,/account,2025-04-02 14:35:44,Mobile
1326,67.0,LOG OUT,/help,2025-05-26T07:09:21Z,mobile
12,30.0,search,/product/101,15/02/2025 01:53,MOBILE
397,43.0,purchase,/products,2025-05-18 05:10:50,
285,11.0,search,/checkout,2025-04-17 11:50:45,desktop
1067,53.0,clik,/cart,2025-06-10T22:25:02Z,
1192,29.0,Search,/home,2025-04-04 01:48:14,MOBILE
1745,30.0,logout,/checkout,04/02/2025 00:17,mobile
691,55.0,add_to_cart,/cart,31/03/2025 22:26,Mobile
1753,41.0, page_view,/product/105,25/05/2025 00:01,Desktop
1876,17.0,CLICK ,,2025-03-25 07:29:11,desktop
210,12.0, purchase ,/orders,12/06/2025 07:14,
852,92.0,SEARCH,,2025-04-01T17:45:02Z,Desktop
160,59.0,Search,/products,2025-06-11 05:20:40,Mobile
896,22.0,page_view,/account,2025-06-10T16:31:08Z,
1576,58.0,click,/search,2025-03-12T04:15:23Z,mobile
258,37.0,Click,/checkout,2025-06-06 18:25:54,mobile
336,53.0,pageview,/cart,2025-06-23 10:35:34,Desktop
1880,54.0, page_view,/product/105,2025-06-04 09:11:39,desktop
1040,29.0,Page_View,/orders,2025-03-12T00:31:14Z,Desktop
516,46.0,Add_To_Cart,/product/101,09/05/2025 01:51,tablet
1349,34.0,Purchase,/help,2025-07-08T15:50:46Z,
1016,34.0,add-to-cart,/home,2025-02-02 03:14:29,mobile
769,58.0,SEARCH,/checkout,2025-06-05T12:27:12Z,Tablet
1747,8.0,SEARCH,/products,2025-02-06T04:48:17Z,
762,19.0,search,/products,02/06/2025 03:06,desktop
1247,1.0,purchase,/product/101,2025-06-02 16:35:49,MOBILE
1204,27.0,purchase,/product/105,2025-06-13 03:18:23,Tablet
1468,24.0,CLICK ,/product/101,2025-04-26T13:56:30Z,
1984,54.0,logout,/account,18/03/2025 23:30,Mobile
522,86.0,log_out,/product/105,20/04/2025 13:58,
23,51.0,Page_View,/help,2025-04-19T11:44:04Z,Mobile
357,71.0,pageview,/checkout,2025-03-14T00:15:27Z,tablet
1278,81.0,SEARCH,/product/105,2025-02-10T07:47:02Z,MOBILE
1313,88.0,ADD TO CART,/product/101,2025-01-20 09:38:04,
1683,61.0,log_out,/account,2025-03-19T02:48:28Z,tablet
341,13.0,Logout,/product/105,2025-04-28T12:45:55Z,mobile
432,16.0,search,/cart,2025-01-15T04:20:29Z,MOBILE
474,50.0,SEARCH,/products,02/03/2025 14:24,desktop
218,28.0,LOG OUT,/orders,2025-05-19 15:41:49,Tablet
912,23.0,click,/account,2025-01-31T01:28:40Z,Mobile
1228,7.0,add-to-cart,/product/101,2025-04-29T21:25:50Z,Tablet
1597,84.0,Purchase,/search,2025-03-04 02:54:41,
1012,39.0,PURCHASE,/product/101,2025-04-06T21:09:37Z,Mobile
1950,93.0,log_out,/home,2025-01-11T21:45:07Z,mobile
94,65.0, purchase ,/products,2025-05-18 19:09:17,desktop
1009,60.0,log_out,/product/101,13/06/2025 00:19,desktop
1071,50.0,search,/product/105,05/04/2025 14:47,Mobile
1093,42.0,PAGEVIEW,/help,2025-05-07T00:39:57Z,tablet
1915,43.0,serach,/home,2025-01-03T23:47:18Z,MOBILE
1309,18.0,Add_To_Cart,/home,2025-01-09T23:04:05Z,
697,58.0, page_view,/products,2025-05-15 16:50:01,desktop
1828,19.0,Page_View,/checkout,2025-05-21T12:30:26Z,MOBILE
997,84.0,LOG OUT,/help,2025-07-17 04:13:19,mobile
154,67.0,pageview,/account,2025-06-24T04:46:01Z,
1100,2.0,SEARCH,/help,2025-05-30T20:55:29Z,Tablet
1719,39.0,clik,/products,26/03/2025 18:33,Tablet
1998,35.0,SEARCH,/orders,24/04/2025 19:17,Desktop
790,14.0,Search,/products,2025-01-14 01:36:17,mobile
581,75.0,Click,/product/105,02/03/2025 12:13,tablet
704,36.0,pageview,/help,10/07/2025 22:24,
1213,34.0,LOG OUT,/checkout,2025-06-20T21:53:45Z,
1296,81.0,Purchase,/product/105,07/06/2025 17:29,Mobile
1666,3.0,page_view,/cart,2025-03-06 17:13:50,desktop
1261,18.0,add_to_cart,,2025-02-23T22:07:53Z,Mobile
488,44.0,click,/checkout,21/04/2025 04:16,Mobile
560,93.0,add-to-cart,/orders,2025-01-02 12:12:21,Mobile
1142,60.0,pageview,/home,2025-07-17T08:45:18Z,
1120,35.0,PURCHASE,/help,2025-02-21T20:12:59Z,mobile
802,37.0,add_to_cart,/search,14/03/2025 18:07,desktop
513,93.0,add-to-cart,/product/105,2025-05-31T21:21:58Z,
634,1.0,LOG OUT,/search,28/03/2025 19:27,Tablet
1922,75.0,Purchase,/product/101,07/03/2025 05:38,MOBILE
1788,29.0,add-to-cart,/home,23/01/2025 10:15,
1546,89.0,ADD TO CART,/orders,2025-03-07 14:29:56,MOBILE
1151,89.0,click,/orders,2025-05-07T04:58:04Z,desktop
791,36.0,log_out,/account,2025-02-26T23:52:56Z,desktop
117,36.0,Purchase,/orders,2025-05-20T00:24:50Z,Tablet
741,60.0,click,/account,21/02/2025 12:21,Tablet
1691,54.0,click,/product/101,2025-04-25 11:58:00,Mobile
1082,25.0,SEARCH,/search,15/07/2025 13:23,Desktop
831,34.0,PAGEVIEW,/account,2025-03-27T01:08:13Z,Tablet
120,29.0,PURCHASE,/product/101,2025-06-01T10:51:47Z,Tablet
657,16.0, page_view,/orders,31/05/2025 18:36,mobile
1908,84.0,add_to_cart,/product/105,2025-07-18 01:07:30,MOBILE
636,52.0,click,/help,2025-05-16 08:44:48,Tablet
370,97.0,Page_View,/search,2025-03-19T15:47:48Z,Desktop
269,35.0,Purchase,,2025-01-13 17:01:11,desktop
656,49.0,search,/search,2025-06-16T12:17:40Z,
936,,serach,/account,2025-03-19T13:16:47Z,mobile
823,23.0, purchase ,/products,2025-03-06T03:02:54Z,mobile
867,64.0,log_out,/cart,2025-03-23T05:09:02Z,Desktop
47,36.0,logout,/product/101,2025-03-22 00:13:37,tablet
1374,61.0,logout,/product/105,2025-04-25T10:02:01Z,desktop
1709,69.0,logout,/checkout,2025-05-03 17:30:12,desktop
992,63.0,logout,/orders,25/05/2025 13:02,
877,62.0,CLICK ,/product/105,2025-06-21T15:31:50Z,tablet
774,56.0,Add_To_Cart,/product/105,07/05/2025 15:02,mobile
1220,55.0,Page_View,,15/02/2025 01:08,Tablet
2000,19.0, purchase ,,18/04/2025 10:22,
5,67.0,add-to-cart,/orders,14/02/2025 14:58,
1004,3.0,ADD TO CART,/home,2025-03-05 05:36:00,
1724,85.0,logout,/search,2025-01-04 21:20:12,tablet
264,82.0,PURCHASE,/checkout,28/02/2025 02:28,tablet
1570,86.0,Logout,/product/105,2025-02-21 01:51:44,mobile
1831,45.0,Search,/search,18/04/2025 23:05,
444,30.0,add_to_cart,/search,2025-02-04T15:48:23Z,desktop
1003,13.0,add_to_cart,/account,2025-06-16 09:14:44,tablet
1078,45.0,serach,/search,09/02/2025 14:34,Desktop
838,6.0,Logout,/cart,2025-04-12T15:42:07Z,mobile
1791,66.0, purchase ,/checkout,2025-07-20 12:09:54,desktop
305,3.0,serach,/product/105,11/05/2025 22:06,
1366,79.0,Search,/product/101,09/07/2025 18:54,Desktop
1558,43.0,PURCHASE,/account,2025-06-24T01:22:45Z,Desktop
314,48.0, purchase ,/search,2025-02-19 07:02:26,desktop
150,87.0,serach,,2025-07-19 21:00:30,MOBILE
1149,33.0,Search,/product/105,2025-03-27T15:07:20Z,Tablet
1214,77.0,Click,/home,11/03/2025 10:32,tablet
575,71.0,click,/product/101,2025-01-26 00:53:43,tablet
51,92.0,Add_To_Cart,/account,12/06/2025 04:47,Tablet
1553,18.0,Purchase,/home,2025-05-22T06:39:18Z,MOBILE
727,24.0,logout,/search,17/06/2025 20:25,MOBILE
834,29.0, purchase ,/cart,2025-02-28 00:59:03,Desktop
1378,42.0,log_out,/search,2025-03-13 09:55:10,
1116,42.0,add-to-cart,/cart,2025-05-28 10:44:12,Tablet
1167,75.0,Add_To_Cart,/checkout,03/05/2025 06:12,
471,95.0,Search,/account,28/01/2025 05:13,tablet
972,95.0,search,/account,2025-03-26T16:04:17Z,
654,55.0,click,/products,2025-05-02T05:03:07Z,Tablet
400,19.0,log_out,/product/101,2025-02-04T14:46:12Z,Tablet
512,83.0,purchase,/search,15/06/2025 11:28,Mobile
321,84.0,click,/products,2025-04-26T20:23:05Z,tablet
20,77.0,pageview,/search,2025-04-03 02:58:36,Mobile
685,63.0,Search,/checkout,2025-07-19T12:32:46Z,tablet
36,91.0,CLICK ,/cart,17/05/2025 20:22,Tablet
903,17.0,log_out,/checkout,2025-06-01T19:17:51Z,
1779,91.0,pageview,/product/101,2025-06-17T07:32:28Z,desktop
828,9.0,serach,/products,2025-02-02 16:19:06,
1854,43.0,PURCHASE,/help,2025-02-04 01:07:09,
408,10.0,SEARCH,,2025-04-20T08:44:39Z,Desktop
921,88.0,CLICK ,/orders,2025-07-10 08:05:32,desktop
538,65.0, purchase ,/product/101,2025-03-25T02:51:39Z,tablet
759,81.0,PURCHASE,/orders,2025-03-24 06:05:05,tablet
1905,35.0,LOG OUT,/product/105,2025-06-28T04:50:55Z,mobile
1063,68.0,LOG OUT,/home,2025-01-26 14:11:57,Tablet
1200,60.0,LOG OUT,/help,2025-07-11T12:48:16Z,tablet
246,44.0,clik,/checkout,2025-05-27T08:11:47Z,Desktop
1417,37.0,page_view,/home,2025-04-14T15:36:58Z,
1128,12.0,Purchase,/products,2025-03-08T07:15:03Z,
785,84.0,logout,/product/101,2025-04-04T12:28:55Z,
525,13.0,pageview,/home,2025-01-29T11:12:32Z,tablet
490,22.0,Purchase,/orders,2025-06-18 20:51:28,Desktop
155,34.0, purchase ,/home,2025-05-27T06:21:46Z,Desktop
962,100.0,logout,/search,05/07/2025 01:18,Mobile
854,55.0,click,/checkout,2025-04-03T10:26:57Z,Tablet
1312,32.0,add-to-cart,/search,14/03/2025 19:07,Mobile
626,59.0,CLICK ,/product/105,2025-06-19 05:00:07,tablet
686,14.0,Click,/checkout,2025-07-16T21:15:03Z,Tablet
1562,54.0,logout,/checkout,05/04/2025 13:53,
570,65.0,logout,/account,2025-02-21 20:58:12,Tablet
1909,39.0,Page_View,/home,2025-05-19 01:33:40,
18,52.0,SEARCH,/products,2025-03-17 11:39:14,MOBILE
128,34.0,search,/checkout,28/01/2025 23:00,
1347,7.0,CLICK ,/products,17/05/2025 03:59,
1280,97.0,add-to-cart,/product/101,2025-02-10 15:24:00,Tablet
1969,30.0,search,/account,25/01/2025 10:27,
928,1.0,Click,/cart,17/02/2025 07:54,mobile
981,41.0,purchase,/cart,23/02/2025 18:43,MOBILE
1965,77.0,SEARCH,/orders,2025-03-14 10:25:25,MOBILE
191,17.0,Search,/orders,13/06/2025 10:45,
1140,27.0,search,/search,29/01/2025 02:46,
993,74.0,page_view,/help,2025-05-23T03:34:10Z,mobile
1956,63.0,Purchase,/account,25/03/2025 22:48,Mobile
1657,76.0,serach,/product/105,2025-04-29 21:46:51,tablet
607,3.0,PAGEVIEW,/product/105,2025-01-17T07:56:06Z,MOBILE
181,74.0, purchase ,/checkout,2025-05-08 23:41:01,tablet
302,15.0,purchase,/checkout,2025-05-18T06:13:34Z,desktop
497,78.0,PURCHASE,/product/101,2025-07-17 12:05:01,MOBILE
1721,28.0,CLICK ,/account,2025-01-30T02:36:15Z,
1710,56.0,search,/checkout,24/04/2025 22:19,Desktop
1888,38.0,LOG OUT,/cart,2025-01-14 12:46:24,
1992,76.0,purchase,/product/101,2025-07-03T17:37:45Z,mobile
518,89.0,logout,/home,2025-04-23 14:53:48,mobile
1985,47.0,purchase,/checkout,13/02/2025 19:32,MOBILE
1070,26.0,log_out,/product/105,2025-01-10 15:30:06,Desktop
477,78.0,LOG OUT,/search,2025-07-15 01:41:41,
158,43.0,LOG OUT,/search,2025-05-01T01:55:40Z,mobile
1244,89.0,PURCHASE,/home,2025-04-10T13:06:51Z,tablet
1196,23.0,PURCHASE,/product/101,17/02/2025 07:50,MOBILE
17,39.0,logout,/cart,2025-06-27 07:03:42,
1536,98.0,ADD TO CART,/product/101,10/04/2025 02:02,
1073,26.0, page_view,/account,2025-03-16 16:04:14,Desktop
1972,59.0,search,/orders,17/05/2025 12:27,tablet
547,76.0,Click,/cart,2025-04-25T02:54:40Z,Desktop
1540,28.0,add_to_cart,/products,08/04/2025 10:16,MOBILE
659,,log_out,/products,2025-05-30T17:45:52Z,mobile
1626,15.0,PURCHASE,/account,2025-05-16 22:38:25,Tablet
1020,97.0,log_out,/product/105,2025-04-13T09:24:57Z,tablet
1663,,Purchase,/help,08/05/2025 14:40,Desktop
1505,47.0,add_to_cart,/search,2025-03-16T22:05:42Z,MOBILE
960,88.0,Click,/search,2025-01-29 19:53:21,Desktop
1882,90.0,CLICK ,/orders,2025-03-20 08:49:17,
284,68.0,LOG OUT,/home,2025-06-05 22:04:00,
798,85.0,add-to-cart,/home,2025-07-09 22:27:23,mobile
1627,81.0,purchase,/orders,2025-01-21 18:39:13,desktop
226,76.0,purchase,/product/105,2025-05-27T18:10:08Z,
27,30.0,Add_To_Cart,/cart,2025-07-05T03:02:51Z,tablet
1771,16.0,page_view,/help,2025-01-24T12:36:48Z,MOBILE
438,19.0,Add_To_Cart,/product/105,2025-01-21 13:44:48,mobile
1949,78.0,ADD TO CART,/home,10/05/2025 01:48,
1389,35.0,Purchase,/help,2025-03-25T04:39:05Z,
138,65.0,click,/product/101,2025-06-07T19:02:56Z,
38,3.0,log_out,/cart,2025-03-26 07:24:36,
750,,add_to_cart,/search,27/04/2025 13:26,
1046,72.0,add-to-cart,/product/101,2025-04-01T02:46:17Z,desktop
1399,5.0,add-to-cart,/help,2025-06-25T14:33:32Z,
470,67.0,LOG OUT,/search,02/03/2025 19:07,Tablet
1693,46.0,pageview,/cart,19/02/2025 14:34,tablet
1968,,CLICK ,/products,2025-04-04 00:04:23,Mobile
688,36.0,Add_To_Cart,/account,2025-06-30T03:44:46Z,MOBILE
1844,16.0,CLICK ,/home,2025-07-17 18:52:27,MOBILE
640,64.0,add-to-cart,/product/101,2025-01-30 15:42:34,Desktop
1713,29.0,Purchase,/help,07/03/2025 12:40,desktop
1219,22.0,LOG OUT,/help,2025-01-22T03:05:05Z,Mobile
1159,69.0,PAGEVIEW,/help,13/05/2025 15:11,desktop
1416,68.0,PAGEVIEW,/checkout,2025-02-10 21:40:41,Desktop
1528,,ADD TO CART,/search,2025-01-14 21:44:11,Mobile
1656,48.0,Click,/help,19/01/2025 10:59,Desktop
1301,32.0,Search,/checkout,16/05/2025 13:13,desktop
1823,5.0,purchase,/home,16/01/2025 16:29,tablet
801,2.0,Search,/search,2025-05-14T09:39:35Z,MOBILE
1604,8.0,Page_View,/home,2025-04-22 05:42:00,
161,27.0,Click,/search,19/07/2025 02:08,tablet
957,18.0,logout,/help,2025-04-15 00:20:39,MOBILE
1187,50.0,purchase,/orders,2025-02-22T21:31:27Z,Tablet
822,4.0,Click,/products,2025-05-08 21:30:20,Desktop
1682,35.0,search,/search,2025-02-04 18:55:38,
878,70.0,Page_View,/products,13/07/2025 09:26,Desktop
914,86.0,search,/products,14/07/2025 16:09,mobile
153,14.0,ADD TO CART,/checkout,2025-03-08T20:45:57Z,desktop
1871,78.0, purchase ,/product/101,24/04/2025 01:08,Mobile
1777,31.0,purchase,/search,28/05/2025 19:38,desktop
510,2.0,serach,/account,2025-07-08T18:38:46Z,desktop
1136,,CLICK ,/product/105,04/07/2025 12:46,tablet
1251,92.0,click,/checkout,2025-03-09 10:20:56,MOBILE
1684,,log_out,/cart,2025-05-08T08:35:22Z,desktop
104,32.0,log_out,/product/105,20/05/2025 07:09,Mobile
1446,49.0,CLICK ,/help,2025-03-10 14:32:19,mobile
1444,71.0,clik,/cart,26/06/2025 17:35,tablet
587,66.0,clik,/product/105,2025-07-11T06:30:14Z,
1769,46.0,Page_View,,06/01/2025 00:35,Desktop
1144,90.0,click,/cart,03/06/2025 11:29,
54,93.0,Click,/account,2025-03-10 09:17:31,mobile
152,67.0,purchase,/home,2025-06-19T11:35:41Z,desktop
404,76.0,logout,/account,2025-01-11T15:46:49Z,Mobile
1943,11.0,PAGEVIEW,/search,03/07/2025 19:25,Desktop
208,10.0,logout,/cart,19/03/2025 19:05,tablet
1895,58.0,log_out,/checkout,2025-07-14 10:43:38,tablet
1123,57.0,PAGEVIEW,/search,2025-06-30 19:29:18,MOBILE
1891,61.0,click,/home,20/03/2025 10:02,
9,28.0,LOG OUT,/orders,2025-02-05T03:39:47Z,Desktop
1015,84.0,ADD TO CART,/product/101,2025-05-05 17:29:42,Tablet
1907,83.0,page_view,/account,2025-03-06T18:58:46Z,MOBILE
1061,99.0,search,/orders,2025-02-18T02:19:57Z,
453,49.0,page_view,/product/101,2025-07-19 09:56:45,
254,95.0,Page_View,/account,11/06/2025 16:34,
1328,100.0,purchase,/account,06/01/2025 17:30,mobile
897,2.0,PURCHASE,/cart,2025-06-07 11:36:41,MOBILE
1734,91.0,page_view,/products,2025-06-28 14:20:40,Tablet
881,53.0, purchase ,/account,2025-01-14 08:31:46,Tablet
1596,86.0,Search,/product/101,2025-04-01 12:03:24,Tablet
1889,84.0,add-to-cart,/cart,30/04/2025 04:43,Desktop
624,73.0,PURCHASE,/checkout,2025-05-06T20:44:23Z,Mobile
346,87.0,purchase,/products,2025-02-15T22:38:57Z,
1703,42.0,Click,/help,2025-02-13 21:53:22,Tablet
263,42.0,PURCHASE,/orders,2025-06-28T17:11:37Z,
1635,18.0,Click,/home,2025-02-04 10:25:36,Desktop
1322,1.0,Purchase,/checkout,2025-05-03T21:58:35Z,
1439,46.0,Search,/help,2025-05-10 11:28:59,
151,2.0,LOG OUT,/cart,2025-04-07 11:29:16,
473,92.0,add_to_cart,,2025-07-09T21:51:03Z,Desktop
641,97.0,search,/products,03/07/2025 00:10,tablet
1983,28.0,clik,/product/101,2025-05-07 14:29:29,Desktop
1883,35.0,Add_To_Cart,/orders,2025-05-27 08:28:36,MOBILE
551,56.0,LOG OUT,/checkout,2025-07-12 22:28:17,Tablet
1780,20.0,Purchase,/home,2025-05-09T02:31:16Z,Tablet
929,20.0,add_to_cart,/search,26/01/2025 15:35,Desktop
489,64.0,ADD TO CART,/account,09/03/2025 19:53,
1812,98.0,add-to-cart,/cart,01/05/2025 00:24,Tablet
1172,72.0,click,/checkout,13/03/2025 14:41,desktop
147,26.0,click,/search,03/04/2025 22:12,
1705,7.0,logout,/cart,20/03/2025 08:30,Desktop
1929,37.0,logout,/product/105,2025-01-05T06:33:51Z,
403,28.0,PURCHASE,/home,08/07/2025 07:15,Desktop
955,69.0, purchase ,/search,2025-04-26 05:59:55,tablet
1878,80.0,search,/account,21/02/2025 22:06,desktop
660,27.0,Page_View,/help,02/01/2025 17:28,mobile
1373,42.0,PAGEVIEW,/checkout,2025-02-25T23:11:23Z,Desktop
464,67.0,log_out,/product/105,2025-07-10T14:17:59Z,
1350,55.0,Click,/products,15/02/2025 17:43,Mobile
187,65.0,purchase,/orders,22/05/2025 13:53,
1148,74.0,clik,/products,2025-01-29T16:34:02Z,mobile
1225,31.0,ADD TO CART,/product/105,2025-02-08 22:09:02,Mobile
609,16.0,PAGEVIEW,/checkout,13/04/2025 20:20,Desktop
144,,ADD TO CART,/cart,2025-06-28 21:06:55,MOBILE
752,85.0,PURCHASE,/help,2025-01-26 02:51:53,mobile
1535,70.0,logout,/product/105,2025-03-28 19:39:57,
982,51.0,Click,/checkout,02/05/2025 20:38,desktop
198,6.0,LOG OUT,/product/101,2025-03-07T00:21:29Z,MOBILE
1634,21.0,LOG OUT,/account,2025-02-16T14:48:21Z,MOBILE
884,67.0,Logout,/product/101,2025-04-12 22:14:18,Tablet
280,77.0,Logout,/products,2025-04-26T09:52:16Z,Tablet
294,39.0,log_out,/products,17/07/2025 10:22,tablet
1824,97.0,Logout,/search,16/01/2025 06:06,desktop
401,26.0,pageview,/home,2025-01-29 14:29:26,Tablet
123,42.0,Click,/products,2025-04-04T02:23:45Z,tablet
1208,67.0, purchase ,/account,2025-01-10T21:49:35Z,
203,93.0,LOG OUT,/orders,2025-04-25T15:02:18Z,Desktop
1463,75.0,PAGEVIEW,/account,2025-06-24T08:50:57Z,
836,15.0,LOG OUT,/checkout,2025-04-22 01:15:14,Mobile
247,26.0,CLICK ,/product/105,2025-03-05 19:22:09,mobile
1440,4.0, page_view,/search,2025-06-20 02:53:53,Desktop
1754,12.0, page_view,/product/101,28/01/2025 06:34,Mobile
1902,76.0,Page_View,/help,2025-06-20T07:56:05Z,Desktop
1708,28.0,Page_View,/product/105,2025-05-14 19:11:27,
1881,9.0,add_to_cart,/orders,06/01/2025 02:53,Desktop
1154,80.0,purchase,/search,08/05/2025 10:22,
1662,2.0,logout,/orders,23/05/2025 17:03,desktop
1427,90.0,page_view,/home,14/04/2025 13:27,Tablet
385,57.0,click,,2025-06-01 07:31:24,
1759,86.0,LOG OUT,/cart,25/04/2025 15:56,Mobile
855,38.0,CLICK ,/home,2025-02-08T18:01:06Z,Desktop
1590,61.0,CLICK ,/product/105,19/04/2025 13:05,Mobile
220,79.0,Logout,/search,2025-05-25 18:42:55,
642,29.0,serach,/products,2025-05-17 20:46:31,Tablet
2,93.0,search,/help,2025-06-17T18:36:14Z,Mobile
110,100.0,Click,/account,2025-06-11T20:05:37Z,desktop
699,97.0,log_out,/account,2025-02-22T05:00:10Z,Desktop
1916,85.0,clik,,24/01/2025 04:14,Desktop
952,3.0,add-to-cart,/product/105,2025-05-18 04:24:38,mobile
1649,64.0,SEARCH,/product/105,27/04/2025 05:10,desktop
1637,47.0, page_view,/account,03/05/2025 19:39,Desktop
1886,41.0,Add_To_Cart,/products,2025-03-13T07:20:49Z,Mobile
1411,47.0,add-to-cart,/products,2025-07-08 20:00:51,Tablet
1410,74.0,Click,/help,2025-02-02T00:53:52Z,Desktop
1534,75.0,ADD TO CART,/product/101,2025-02-24T13:02:32Z,desktop
1292,63.0,Page_View,/product/101,2025-03-15 16:39:50,Tablet
1809,16.0,PURCHASE,/product/105,2025-04-18 17:55:06,MOBILE
442,75.0,Logout,/product/105,2025-02-13 17:00:46,Desktop
1521,100.0,log_out,/product/105,2025-01-18 14:57:18,Tablet
